Machine,Family,WorkloadTypes,CPU,vCPUs,Nodes,MemoryGB,BenchmarkScore,SourceUrl
Standard_F2s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8168 CPU @ 2.70GHz,2,1,4.0,35925.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F2s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,4.0,35659.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F4s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8168 CPU @ 2.70GHz,4,1,8.0,65819.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F4s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,8.0,65683.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F8s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8168 CPU @ 2.70GHz,8,1,16.0,136027.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F8s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,16.0,135829.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F16s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8168 CPU @ 2.70GHz,16,1,32.0,271369.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F16s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,32.0,271236.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F32s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8168 CPU @ 2.70GHz,32,1,64.0,538734.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F32s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,64.0,537915.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F48s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8168 CPU @ 2.70GHz,48,2,96.0,780596.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F48s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,1,96.0,749662.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F64s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8168 CPU @ 2.70GHz,64,2,128.0,1035424.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F64s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,64,2,128.0,1023867.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F72s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8168 CPU @ 2.70GHz,72,2,144.0,1126078.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_F72s_v2,Fsv2 - Compute + Premium Storage,Compute optimized,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,72,2,144.0,1120116.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_FX4mds,FXMDVS,Compute optimized,Intel(R) Xeon(R) Gold 6246R CPU @ 3.40GHz,4,1,82.5,77794.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_FX12mds,FXMDVS,Compute optimized,Intel(R) Xeon(R) Gold 6246R CPU @ 3.40GHz,12,1,247.8,228808.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_FX24mds,FXMDVS,Compute optimized,Intel(R) Xeon(R) Gold 6246R CPU @ 3.40GHz,24,1,495.8,475203.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_FX36mds,FXMDVS,Compute optimized,Intel(R) Xeon(R) Gold 6246R CPU @ 3.40GHz,36,2,744.1,678947.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_FX48mds,FXMDVS,Compute optimized,Intel(R) Xeon(R) Gold 6246R CPU @ 3.40GHz,48,2,992.1,899165.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1s,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,1,1,1.0,18768.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1s,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,1,1,1.0,19725.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1s,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,1,1,1.0,18287.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1s,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,1,1.0,21992.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1ls,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,1,1,0.5,19162.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1ls,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,1,1,0.5,19365.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1ls,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,1,1,0.5,18780.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1ls,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,1,0.5,21954.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,1,1,2.0,18167.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,1,1,2.0,20113.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,1,1,2.0,18882.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B1ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,1,2.0,22182.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B2s,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,1,4.0,36074.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B2s,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,4.0,37634.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B2s,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,4.0,37824.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B2s,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,4.0,44147.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B2ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,1,8.0,36338.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B2ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,8.0,38026.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B2ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,8.0,38060.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B2ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,8.0,44227.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B4ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,4,1,16.0,70362.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B4ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,4,1,16.0,74405.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B4ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,4,1,16.0,71174.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B4ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,16.0,85894.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B8ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,8,1,32.0,144753.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B8ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,8,1,32.0,145027.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B8ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,8,1,32.0,138848.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B8ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,32.0,170427.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B12ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,12,1,48.0,214731.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B12ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,12,1,48.0,219383.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B12ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,12,1,48.0,202912.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B12ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,12,1,48.0,256373.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B16ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,16,2,64.0,276669.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B16ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,16,1,64.0,294079.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B16ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,16,1,64.0,270563.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B16ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,64.0,340582.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B20ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,20,2,80.0,347156.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B20ms,B - Burstable,General purpose,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,20,1,80.0,363209.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B20ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,20,1,80.0,342212.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_B20ms,B - Burstable,General purpose,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,20,1,80.0,416103.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2ads_v5,DADSv5,General purpose,AMD EPYC 7763 64-Core Processor,2,1,7.8,38919.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4ads_v5,DADSv5,General purpose,AMD EPYC 7763 64-Core Processor,4,1,15.6,72644.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8ads_v5,DADSv5,General purpose,AMD EPYC 7763 64-Core Processor,8,1,31.4,153951.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16ads_v5,DADSv5,General purpose,AMD EPYC 7763 64-Core Processor,16,1,62.8,306800.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32ads_v5,DADSv5,General purpose,AMD EPYC 7763 64-Core Processor,32,1,125.8,600925.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48ads_v5,DADSv5,General purpose,AMD EPYC 7763 64-Core Processor,48,1,188.7,893740.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64ads_v5,DADSv5,General purpose,AMD EPYC 7763 64-Core Processor,64,1,251.7,1195169.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D96ads_v5,DADSv5,General purpose,AMD EPYC 7763 64-Core Processor,96,2,377.9,1831129.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2as_v5,DASv5,General purpose,AMD EPYC 7763 64-Core Processor,2,1,7.8,38869.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4as_v5,DASv5,General purpose,AMD EPYC 7763 64-Core Processor,4,1,15.6,72928.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8as_v5,DASv5,General purpose,AMD EPYC 7763 64-Core Processor,8,1,31.4,153842.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16as_v5,DASv5,General purpose,AMD EPYC 7763 64-Core Processor,16,1,62.8,304560.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32as_v5,DASv5,General purpose,AMD EPYC 7763 64-Core Processor,32,1,125.8,599269.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48as_v5,DASv5,General purpose,AMD EPYC 7763 64-Core Processor,48,1,188.7,896034.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64as_v5,DASv5,General purpose,AMD EPYC 7763 64-Core Processor,64,1,251.7,1195829.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D96as_v5,DASv5,General purpose,AMD EPYC 7763 64-Core Processor,96,2,377.9,1833797.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2ds_v5,DDSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,2,1,7.8,34926.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4ds_v5,DDSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,4,1,15.6,68673.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8ds_v5,DDSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,8,1,31.4,136764.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16ds_v5,DDSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,16,1,62.8,273303.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32ds_v5,DDSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,32,1,125.8,545658.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48ds_v5,DDSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,48,1,188.7,813359.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64ds_v5,DDSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,64,2,251.9,1061667.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D96ds_v5,DDSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,96,2,377.9,1577187.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2d_v5,DDv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,2,1,7.8,34923.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4d_v5,DDv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,4,1,15.6,68696.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8d_v5,DDv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,8,1,31.4,136791.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16d_v5,DDv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,16,1,62.8,273463.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32d_v5,DDv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,32,1,125.8,544718.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48d_v5,DDv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,48,1,188.7,812195.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64d_v5,DDv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,64,2,251.9,1061317.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D96d_v5,DDv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,96,2,377.9,1579691.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2s_v5,DSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,2,1,7.8,32093.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4s_v5,DSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,4,1,15.6,67114.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8s_v5,DSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,8,1,31.4,129302.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16s_v5,DSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,16,1,62.8,250482.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32s_v5,DSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,32,1,125.8,500612.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48s_v5,DSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,48,1,188.7,725001.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64s_v5,DSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,64,2,251.9,965147.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D96s_v5,DSv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,96,2,377.9,1422950.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2_v5,Dv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,2,1,7.8,29597.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4_v5,Dv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,4,1,15.6,66338.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8_v5,Dv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,8,1,31.4,121070.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16_v5,Dv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,16,1,62.8,247579.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32_v5,Dv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,32,1,125.8,475867.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48_v5,Dv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,48,1,188.7,733540.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64_v5,Dv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,64,2,251.9,924146.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D96_v5,Dv5,General purpose,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,96,2,377.9,1378842.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2as_v4,Dasv4,General purpose,AMD EPYC 7452 32-Core Processor,2,1,8.0,38230.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4as_v4,Dasv4,General purpose,AMD EPYC 7452 32-Core Processor,4,1,16.0,71707.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8as_v4,Dasv4,General purpose,AMD EPYC 7452 32-Core Processor,8,1,32.0,151474.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16as_v4,Dasv4,General purpose,AMD EPYC 7452 32-Core Processor,16,2,64.0,292074.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32as_v4,Dasv4,General purpose,AMD EPYC 7452 32-Core Processor,32,4,128.0,575465.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48as_v4,Dasv4,General purpose,AMD EPYC 7452 32-Core Processor,48,6,192.0,843316.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64as_v4,Dasv4,General purpose,AMD EPYC 7452 32-Core Processor,64,8,256.0,1120467.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2a_v4,Dav4,General purpose,AMD EPYC 7452 32-Core Processor,2,1,8.0,38061.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4a_v4,Dav4,General purpose,AMD EPYC 7452 32-Core Processor,4,1,16.0,70996.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8a_v4,Dav4,General purpose,AMD EPYC 7452 32-Core Processor,8,1,32.0,151379.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16a_v4,Dav4,General purpose,AMD EPYC 7452 32-Core Processor,16,2,64.0,293654.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32a_v4,Dav4,General purpose,AMD EPYC 7452 32-Core Processor,32,4,128.0,571897.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48a_v4,Dav4,General purpose,AMD EPYC 7452 32-Core Processor,48,6,192.0,837332.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D64a_v4,Dav4,General purpose,AMD EPYC 7452 32-Core Processor,64,8,256.0,1126793.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D96a_v4,Dav4,General purpose,AMD EPYC 7452 32-Core Processor,96,12,384.0,1590434.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D2ds_v4,DDSv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,8.0,35557.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D4ds_v4,DDSv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,16.0,65958.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D8ds_v4,DDSv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,32.0,135907.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D16ds_v4,DDSv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,64.0,271137.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D32ds_v4,DDSv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,128.0,540212.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
Standard_D48ds_v4,DDSv4,Undefined,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,1,192.0,756538.0,https://learn.microsoft.com/en-us/azure/virtual-machines/linux/compute-benchmark-scores
